subject_id,frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
006,72,phase_1,0,block0_phase_1_t00,1.195699,31.643599,71.498088,
006,73,phase_1,0,block0_phase_1_t00,1.212192,31.65998,71.514581,
006,74,phase_1,0,block0_phase_1_t00,1.228868,31.676658,71.531257,
006,75,phase_1,0,block0_phase_1_t00,1.245583,31.693367,71.547972,
006,76,phase_1,0,block0_phase_1_t00,1.262198,31.709962,71.564587,
006,77,phase_1,0,block0_phase_1_t00,1.278777,31.726593,71.581166,
006,78,phase_1,0,block0_phase_1_t00,1.295515,31.743332,71.597904,
006,79,phase_1,0,block0_phase_1_t00,1.312119,31.759974,71.614508,
006,80,phase_1,0,block0_phase_1_t00,1.328886,31.776651,71.631275,
006,81,phase_1,0,block0_phase_1_t00,1.345504,31.793301,71.647893,
006,82,phase_1,0,block0_phase_1_t00,1.362193,31.809995,71.664582,
006,83,phase_1,0,block0_phase_1_t00,1.378948,31.826885,71.681337,
006,84,phase_1,0,block0_phase_1_t00,1.395488,31.843275,71.697877,
006,85,phase_1,0,block0_phase_1_t00,1.412073,31.859829,71.714462,
006,86,phase_1,0,block0_phase_1_t00,1.429052,31.876804,71.731441,
006,87,phase_1,0,block0_phase_1_t00,1.445444,31.89324,71.747833,
006,88,phase_1,0,block0_phase_1_t00,1.462173,31.909971,71.764562,
006,89,phase_1,0,block0_phase_1_t00,1.478788,31.926588,71.781177,
006,90,phase_1,0,block0_phase_1_t00,1.495438,31.94323,71.797827,
006,91,phase_1,0,block0_phase_1_t00,1.512131,31.959939,71.814521,
006,92,phase_1,0,block0_phase_1_t00,1.528773,31.976534,71.831162,
006,0,phase_1,0,block0_phase_1_t00,0.0,32.005775,71.859937,DOMAIN_ONSET_onset
006,1,phase_1,0,block0_phase_1_t00,0.005715,32.011273,71.865652,
006,2,phase_1,0,block0_phase_1_t00,0.021223,32.026636,71.88116,
006,3,phase_1,0,block0_phase_1_t00,0.037966,32.043469,71.897904,
006,4,phase_1,0,block0_phase_1_t00,0.05468,32.060117,71.914618,
006,5,phase_1,0,block0_phase_1_t00,0.071382,32.076965,71.931319,
006,6,phase_1,0,block0_phase_1_t00,0.08794,32.093348,71.947877,
006,7,phase_1,0,block0_phase_1_t00,0.104576,32.110008,71.964513,
006,8,phase_1,0,block0_phase_1_t00,0.121205,32.12662,71.981142,
006,9,phase_1,0,block0_phase_1_t00,0.137922,32.14332,71.99786,
006,10,phase_1,0,block0_phase_1_t00,0.154527,32.159864,72.014464,
006,11,phase_1,0,block0_phase_1_t00,0.171346,32.176818,72.031284,
006,12,phase_1,0,block0_phase_1_t00,0.188055,32.193455,72.047993,
006,13,phase_1,0,block0_phase_1_t00,0.204702,32.210118,72.06464,
006,14,phase_1,0,block0_phase_1_t00,0.221332,32.226731,72.081269,
006,15,phase_1,0,block0_phase_1_t00,0.237924,32.243303,72.097862,
006,16,phase_1,0,block0_phase_1_t00,0.254522,32.259942,72.114459,
006,17,phase_1,0,block0_phase_1_t00,0.271241,32.276648,72.131179,
006,18,phase_1,0,block0_phase_1_t00,0.288068,32.29346,72.148005,
006,19,phase_1,0,block0_phase_1_t00,0.304638,32.310126,72.164576,
006,20,phase_1,0,block0_phase_1_t00,0.321299,32.326716,72.181236,
006,21,phase_1,0,block0_phase_1_t00,0.338035,32.343458,72.197972,
006,22,phase_1,0,block0_phase_1_t00,0.354648,32.360078,72.214585,
006,23,phase_1,0,block0_phase_1_t00,0.371245,32.376648,72.231182,
006,24,phase_1,0,block0_phase_1_t00,0.38785,32.393324,72.247787,
006,25,phase_1,0,block0_phase_1_t00,0.404565,32.410084,72.264502,
006,26,phase_1,0,block0_phase_1_t00,0.421241,32.426568,72.281178,
006,27,phase_1,0,block0_phase_1_t00,0.437855,32.443218,72.297792,
006,28,phase_1,0,block0_phase_1_t00,0.45455,32.459947,72.314487,
006,29,phase_1,0,block0_phase_1_t00,0.471153,32.476481,72.33109,
006,30,phase_1,0,block0_phase_1_t00,0.487858,32.493323,72.347795,
006,31,phase_1,0,block0_phase_1_t00,0.504611,32.509966,72.364548,
006,32,phase_1,0,block0_phase_1_t00,0.521262,32.526666,72.381199,
006,33,phase_1,0,block0_phase_1_t00,0.537839,32.543154,72.397776,
006,34,phase_1,0,block0_phase_1_t00,0.554485,32.559819,72.414423,
006,35,phase_1,0,block0_phase_1_t00,0.571608,32.576957,72.431545,
006,36,phase_1,0,block0_phase_1_t00,0.588058,32.593487,72.447995,
006,37,phase_1,0,block0_phase_1_t00,0.604637,32.610098,72.464575,
006,38,phase_1,0,block0_phase_1_t00,0.621321,32.626758,72.481258,
006,39,phase_1,0,block0_phase_1_t00,0.638011,32.643662,72.497949,
006,40,phase_1,0,block0_phase_1_t00,0.654895,32.660404,72.514832,
006,41,phase_1,0,block0_phase_1_t00,0.671422,32.676837,72.531359,
006,42,phase_1,0,block0_phase_1_t00,0.687776,32.693092,72.547713,
006,43,phase_1,0,block0_phase_1_t00,0.704544,32.709861,72.564481,
006,0,phase_1,0,block0_phase_1_t00,0.0,32.727131,72.581144,CHOICE1_onset
006,1,phase_1,0,block0_phase_1_t00,0.016782,32.743378,72.597926,
006,2,phase_1,0,block0_phase_1_t00,0.033333,32.759921,72.614476,
006,3,phase_1,0,block0_phase_1_t00,0.050324,32.776851,72.631467,
006,4,phase_1,0,block0_phase_1_t00,0.06676,32.793394,72.647903,
006,5,phase_1,0,block0_phase_1_t00,0.083467,32.810094,72.664611,
006,6,phase_1,0,block0_phase_1_t00,0.100108,32.826718,72.681251,
006,7,phase_1,0,block0_phase_1_t00,0.116793,32.843398,72.697936,
006,8,phase_1,0,block0_phase_1_t00,0.133463,32.859972,72.714606,
006,9,phase_1,0,block0_phase_1_t00,0.150089,32.876778,72.731232,
006,10,phase_1,0,block0_phase_1_t00,0.166907,32.893718,72.748051,
006,11,phase_1,0,block0_phase_1_t00,0.183292,32.909968,72.764436,
006,12,phase_1,0,block0_phase_1_t00,0.200026,32.926636,72.781169,
006,13,phase_1,0,block0_phase_1_t00,0.216645,32.94323,72.797788,
006,14,phase_1,0,block0_phase_1_t00,0.233311,32.959938,72.814455,
006,15,phase_1,0,block0_phase_1_t00,0.250086,32.976709,72.831229,
006,16,phase_1,0,block0_phase_1_t00,0.266674,32.993274,72.847818,
006,17,phase_1,0,block0_phase_1_t00,0.283315,33.009913,72.864459,
006,18,phase_1,0,block0_phase_1_t00,0.299993,33.026597,72.881137,
006,19,phase_1,0,block0_phase_1_t00,0.316725,33.043306,72.897869,
006,20,phase_1,0,block0_phase_1_t00,0.333403,33.060045,72.914547,
006,21,phase_1,0,block0_phase_1_t00,0.350038,33.07661,72.931182,
006,22,phase_1,0,block0_phase_1_t00,0.366679,33.093276,72.947822,
006,23,phase_1,0,block0_phase_1_t00,0.383389,33.110085,72.964532,
006,24,phase_1,0,block0_phase_1_t00,0.399996,33.12667,72.981139,
006,25,phase_1,0,block0_phase_1_t00,0.41661,33.143136,72.997754,
006,26,phase_1,0,block0_phase_1_t00,0.433394,33.160047,73.014537,
006,27,phase_1,0,block0_phase_1_t00,0.450048,33.176651,73.031191,
006,28,phase_1,0,block0_phase_1_t00,0.466671,33.193265,73.047815,
006,29,phase_1,0,block0_phase_1_t00,0.483242,33.209842,73.064386,
006,30,phase_1,0,block0_phase_1_t00,0.500122,33.226725,73.081265,
006,31,phase_1,0,block0_phase_1_t00,0.516734,33.243341,73.097878,
006,32,phase_1,0,block0_phase_1_t00,0.53321,33.259789,73.114353,
006,33,phase_1,0,block0_phase_1_t00,0.550037,33.276636,73.131181,
006,34,phase_1,0,block0_phase_1_t00,0.566865,33.293613,73.148008,
006,35,phase_1,0,block0_phase_1_t00,0.583419,33.309951,73.164562,
006,36,phase_1,0,block0_phase_1_t00,0.60004,33.326558,73.181184,
006,37,phase_1,0,block0_phase_1_t00,0.616648,33.343169,73.197792,
006,38,phase_1,0,block0_phase_1_t00,0.633381,33.359896,73.214525,
006,39,phase_1,0,block0_phase_1_t00,0.649981,33.376551,73.231125,
006,40,phase_1,0,block0_phase_1_t00,0.666756,33.393444,73.247899,
006,41,phase_1,0,block0_phase_1_t00,0.68327,33.409798,73.264413,
006,42,phase_1,0,block0_phase_1_t00,0.699932,33.426438,73.281076,
006,43,phase_1,0,block0_phase_1_t00,0.717047,33.443752,73.298191,
006,44,phase_1,0,block0_phase_1_t00,0.733553,33.460141,73.314697,
006,45,phase_1,0,block0_phase_1_t00,0.749988,33.476656,73.331132,
006,46,phase_1,0,block0_phase_1_t00,0.767767,33.494501,73.34891,
006,47,phase_1,0,block0_phase_1_t00,0.784089,33.510922,73.365233,
006,48,phase_1,0,block0_phase_1_t00,0.800263,33.527121,73.381407,
006,49,phase_1,0,block0_phase_1_t00,0.817455,33.54422,73.398599,
006,50,phase_1,0,block0_phase_1_t00,0.833382,33.560059,73.414525,
006,51,phase_1,0,block0_phase_1_t00,0.850163,33.576777,73.431307,
006,52,phase_1,0,block0_phase_1_t00,0.866882,33.593443,73.448025,
006,53,phase_1,0,block0_phase_1_t00,0.883772,33.610591,73.464915,
006,54,phase_1,0,block0_phase_1_t00,0.900639,33.627488,73.481783,
006,55,phase_1,0,block0_phase_1_t00,0.916981,33.643957,73.498125,
006,56,phase_1,0,block0_phase_1_t00,0.93362,33.660302,73.514764,
006,57,phase_1,0,block0_phase_1_t00,0.949957,33.676585,73.531101,
006,58,phase_1,0,block0_phase_1_t00,0.967015,33.693824,73.548159,
006,59,phase_1,0,block0_phase_1_t00,0.9839,33.710705,73.565044,
006,60,phase_1,0,block0_phase_1_t00,1.000779,33.727479,73.581923,
006,61,phase_1,0,block0_phase_1_t00,1.01709,33.743864,73.598233,
006,62,phase_1,0,block0_phase_1_t00,1.034086,33.760921,73.615229,
006,63,phase_1,0,block0_phase_1_t00,1.050792,33.77758,73.631936,
006,64,phase_1,0,block0_phase_1_t00,1.067336,33.794032,73.648479,
006,65,phase_1,0,block0_phase_1_t00,1.083742,33.810934,73.664886,
006,66,phase_1,0,block0_phase_1_t00,1.100676,33.827638,73.681819,
006,67,phase_1,0,block0_phase_1_t00,1.117176,33.843996,73.69832,
006,68,phase_1,0,block0_phase_1_t00,1.133551,33.860228,73.714694,
006,69,phase_1,0,block0_phase_1_t00,1.150409,33.877231,73.731553,
006,70,phase_1,0,block0_phase_1_t00,1.166933,33.893637,73.748077,
006,71,phase_1,0,block0_phase_1_t00,1.183782,33.910518,73.764925,
006,72,phase_1,0,block0_phase_1_t00,1.200281,33.927023,73.781425,
006,73,phase_1,0,block0_phase_1_t00,1.217064,33.943649,73.798207,
006,74,phase_1,0,block0_phase_1_t00,1.233443,33.960037,73.814587,
006,75,phase_1,0,block0_phase_1_t00,1.250132,33.976784,73.831275,
006,76,phase_1,0,block0_phase_1_t00,1.267004,33.993658,73.848148,
006,77,phase_1,0,block0_phase_1_t00,1.283639,34.010302,73.864782,
006,78,phase_1,0,block0_phase_1_t00,1.300493,34.02709,73.881636,
006,79,phase_1,0,block0_phase_1_t00,1.317488,34.04489,73.898631,
006,80,phase_1,0,block0_phase_1_t00,1.333607,34.060253,73.914751,
006,81,phase_1,0,block0_phase_1_t00,1.350672,34.077301,73.931816,
006,82,phase_1,0,block0_phase_1_t00,1.367267,34.093913,73.948411,
006,83,phase_1,0,block0_phase_1_t00,1.384019,34.110723,73.965162,
006,84,phase_1,0,block0_phase_1_t00,1.401086,34.127809,73.982229,
006,85,phase_1,0,block0_phase_1_t00,1.416749,34.143391,73.997893,
006,86,phase_1,0,block0_phase_1_t00,1.43412,34.160898,74.015264,
006,87,phase_1,0,block0_phase_1_t00,1.450829,34.177559,74.031972,
006,88,phase_1,0,block0_phase_1_t00,1.467419,34.194064,74.048563,
006,89,phase_1,0,block0_phase_1_t00,1.484189,34.210926,74.065332,
006,90,phase_1,0,block0_phase_1_t00,1.500528,34.227166,74.081672,
006,91,phase_1,0,block0_phase_1_t00,1.517614,34.244377,74.098757,
006,92,phase_1,0,block0_phase_1_t00,1.534111,34.260839,74.115255,
006,93,phase_1,0,block0_phase_1_t00,1.550445,34.277066,74.131588,
006,94,phase_1,0,block0_phase_1_t00,1.566974,34.293688,74.148118,
006,95,phase_1,0,block0_phase_1_t00,1.583397,34.309968,74.164541,
006,96,phase_1,0,block0_phase_1_t00,1.599973,34.326563,74.181117,
006,97,phase_1,0,block0_phase_1_t00,1.617558,34.344193,74.198701,
006,98,phase_1,0,block0_phase_1_t00,1.634097,34.360738,74.215241,
006,99,phase_1,0,block0_phase_1_t00,1.650155,34.376817,74.231299,
006,100,phase_1,0,block0_phase_1_t00,1.667905,34.39471,74.249048,
006,101,phase_1,0,block0_phase_1_t00,1.684141,34.4109,74.265285,
006,102,phase_1,0,block0_phase_1_t00,1.700914,34.427678,74.282057,
006,103,phase_1,0,block0_phase_1_t00,1.717862,34.444548,74.299006,
006,104,phase_1,0,block0_phase_1_t00,1.733714,34.460568,74.314858,
006,105,phase_1,0,block0_phase_1_t00,1.750376,34.477573,74.331519,
006,106,phase_1,0,block0_phase_1_t00,1.76684,34.493455,74.347983,
006,107,phase_1,0,block0_phase_1_t00,1.783576,34.510726,74.36472,
006,108,phase_1,0,block0_phase_1_t00,1.800018,34.526662,74.381161,
006,109,phase_1,0,block0_phase_1_t00,1.8167,34.54347,74.397844,
006,110,phase_1,0,block0_phase_1_t00,1.833413,34.56007,74.414557,
006,111,phase_1,0,block0_phase_1_t00,1.850113,34.576792,74.431257,
006,112,phase_1,0,block0_phase_1_t00,1.866675,34.5933,74.447819,
006,113,phase_1,0,block0_phase_1_t00,1.883401,34.610053,74.464545,
006,114,phase_1,0,block0_phase_1_t00,1.900231,34.62679,74.481374,
006,115,phase_1,0,block0_phase_1_t00,1.916643,34.643175,74.497786,
006,116,phase_1,0,block0_phase_1_t00,1.93326,34.659775,74.514403,
006,117,phase_1,0,block0_phase_1_t00,1.949938,34.676464,74.531082,
006,118,phase_1,0,block0_phase_1_t00,1.966604,34.693222,74.547747,
006,119,phase_1,0,block0_phase_1_t00,1.983296,34.709852,74.56444,
006,120,phase_1,0,block0_phase_1_t00,1.999957,34.726489,74.581101,
006,121,phase_1,0,block0_phase_1_t00,2.016672,34.743285,74.597816,
006,122,phase_1,0,block0_phase_1_t00,2.0333,34.759925,74.614444,
006,123,phase_1,0,block0_phase_1_t00,2.04991,34.776463,74.631053,
006,124,phase_1,0,block0_phase_1_t00,2.066575,34.793218,74.647718,
006,125,phase_1,0,block0_phase_1_t00,2.083283,34.809842,74.664427,
006,126,phase_1,0,block0_phase_1_t00,2.100033,34.826612,74.681176,
006,127,phase_1,0,block0_phase_1_t00,2.116732,34.8433,74.697875,
006,128,phase_1,0,block0_phase_1_t00,2.133388,34.859947,74.714532,
006,129,phase_1,0,block0_phase_1_t00,2.150157,34.876711,74.7313,
006,130,phase_1,0,block0_phase_1_t00,2.166591,34.893165,74.747734,
006,131,phase_1,0,block0_phase_1_t00,2.183556,34.910151,74.7647,
006,132,phase_1,0,block0_phase_1_t00,2.200191,34.92677,74.781335,
006,133,phase_1,0,block0_phase_1_t00,2.216616,34.943181,74.79776,
006,134,phase_1,0,block0_phase_1_t00,2.233165,34.959675,74.814308,
006,135,phase_1,0,block0_phase_1_t00,2.249786,34.976414,74.830929,
006,136,phase_1,0,block0_phase_1_t00,2.266699,34.993533,74.847843,
006,137,phase_1,0,block0_phase_1_t00,2.283393,35.00996,74.864537,
006,138,phase_1,0,block0_phase_1_t00,2.30009,35.026926,74.881234,
006,139,phase_1,0,block0_phase_1_t00,2.316823,35.043471,74.897967,
006,140,phase_1,0,block0_phase_1_t00,2.333561,35.060163,74.914705,
006,141,phase_1,0,block0_phase_1_t00,2.350168,35.076758,74.931311,
006,142,phase_1,0,block0_phase_1_t00,2.366784,35.093355,74.947928,
006,143,phase_1,0,block0_phase_1_t00,2.38342,35.110129,74.964564,
006,144,phase_1,0,block0_phase_1_t00,2.400045,35.126708,74.981189,
006,145,phase_1,0,block0_phase_1_t00,2.41694,35.143636,74.998084,
006,146,phase_1,0,block0_phase_1_t00,2.43352,35.160201,75.014664,
006,147,phase_1,0,block0_phase_1_t00,2.450257,35.176963,75.0314,
006,148,phase_1,0,block0_phase_1_t00,2.46667,35.193511,75.047814,
006,149,phase_1,0,block0_phase_1_t00,2.483484,35.210214,75.064627,
006,150,phase_1,0,block0_phase_1_t00,2.500032,35.226602,75.081176,
006,151,phase_1,0,block0_phase_1_t00,2.516593,35.243132,75.097737,
006,152,phase_1,0,block0_phase_1_t00,2.533198,35.25981,75.114342,
006,153,phase_1,0,block0_phase_1_t00,2.549861,35.276392,75.131005,
006,154,phase_1,0,block0_phase_1_t00,2.566575,35.293099,75.147719,
006,155,phase_1,0,block0_phase_1_t00,2.583177,35.309834,75.16432,
006,156,phase_1,0,block0_phase_1_t00,2.599902,35.326489,75.181045,
006,157,phase_1,0,block0_phase_1_t00,2.616559,35.343149,75.197703,
006,158,phase_1,0,block0_phase_1_t00,2.633387,35.360133,75.214531,
006,159,phase_1,0,block0_phase_1_t00,2.649961,35.376566,75.231105,
006,160,phase_1,0,block0_phase_1_t00,2.666633,35.393159,75.247776,
006,161,phase_1,0,block0_phase_1_t00,2.683225,35.409748,75.264369,
006,162,phase_1,0,block0_phase_1_t00,2.699931,35.426479,75.281075,
006,163,phase_1,0,block0_phase_1_t00,2.71653,35.443211,75.297674,
006,164,phase_1,0,block0_phase_1_t00,2.733207,35.459794,75.314351,
006,165,phase_1,0,block0_phase_1_t00,2.750241,35.476747,75.331385,
006,166,phase_1,0,block0_phase_1_t00,2.766595,35.493189,75.347738,
006,167,phase_1,0,block0_phase_1_t00,2.783585,35.510339,75.364728,
006,168,phase_1,0,block0_phase_1_t00,2.79984,35.52651,75.380984,
006,169,phase_1,0,block0_phase_1_t00,2.816544,35.543168,75.397687,
006,170,phase_1,0,block0_phase_1_t00,2.833308,35.55993,75.414452,
006,171,phase_1,0,block0_phase_1_t00,2.849881,35.576454,75.431025,
006,172,phase_1,0,block0_phase_1_t00,2.866544,35.593158,75.447687,
006,173,phase_1,0,block0_phase_1_t00,2.883249,35.609835,75.464393,
006,174,phase_1,0,block0_phase_1_t00,2.899871,35.626431,75.481015,
006,175,phase_1,0,block0_phase_1_t00,2.916561,35.643121,75.497705,
006,176,phase_1,0,block0_phase_1_t00,2.933124,35.659701,75.514267,
006,177,phase_1,0,block0_phase_1_t00,2.950158,35.676731,75.531302,
006,178,phase_1,0,block0_phase_1_t00,2.966862,35.693471,75.548006,
006,179,phase_1,0,block0_phase_1_t00,2.983363,35.70994,75.564507,
006,180,phase_1,0,block0_phase_1_t00,3.000805,35.727768,75.581949,
006,181,phase_1,0,block0_phase_1_t00,3.01773,35.744478,75.598874,
006,182,phase_1,0,block0_phase_1_t00,3.033709,35.760331,75.614852,
006,183,phase_1,0,block0_phase_1_t00,3.050394,35.777037,75.631538,
006,184,phase_1,0,block0_phase_1_t00,3.066718,35.793304,75.647861,
006,185,phase_1,0,block0_phase_1_t00,3.083316,35.809931,75.66446,
006,186,phase_1,0,block0_phase_1_t00,3.10061,35.82723,75.681754,
006,187,phase_1,0,block0_phase_1_t00,3.116899,35.843414,75.698042,
006,188,phase_1,0,block0_phase_1_t00,3.133273,35.859821,75.714417,
006,189,phase_1,0,block0_phase_1_t00,3.150063,35.876624,75.731206,
006,190,phase_1,0,block0_phase_1_t00,3.167375,35.894002,75.748519,
006,191,phase_1,0,block0_phase_1_t00,3.184211,35.910897,75.765355,
006,192,phase_1,0,block0_phase_1_t00,3.201067,35.927833,75.782211,
006,193,phase_1,0,block0_phase_1_t00,3.2173,35.944015,75.798444,
006,194,phase_1,0,block0_phase_1_t00,3.234269,35.96095,75.815413,
006,195,phase_1,0,block0_phase_1_t00,3.250774,35.977499,75.831918,
006,196,phase_1,0,block0_phase_1_t00,3.267358,35.994214,75.848502,
006,197,phase_1,0,block0_phase_1_t00,3.283584,36.010357,75.864728,
006,198,phase_1,0,block0_phase_1_t00,3.300358,36.027299,75.881502,
006,199,phase_1,0,block0_phase_1_t00,3.317205,36.043819,75.898348,
006,200,phase_1,0,block0_phase_1_t00,3.333518,36.060319,75.914661,
006,201,phase_1,0,block0_phase_1_t00,3.35066,36.07767,75.931804,
006,202,phase_1,0,block0_phase_1_t00,3.367319,36.094111,75.948462,
006,203,phase_1,0,block0_phase_1_t00,3.383992,36.110799,75.965136,
006,204,phase_1,0,block0_phase_1_t00,3.400957,36.12778,75.982101,
006,205,phase_1,0,block0_phase_1_t00,3.417325,36.144135,75.998469,
006,206,phase_1,0,block0_phase_1_t00,3.434016,36.160736,76.015159,
006,207,phase_1,0,block0_phase_1_t00,3.450755,36.177448,76.031898,
006,208,phase_1,0,block0_phase_1_t00,3.467677,36.194463,76.04882,
006,209,phase_1,0,block0_phase_1_t00,3.483725,36.210766,76.064868,
006,210,phase_1,0,block0_phase_1_t00,3.500344,36.227121,76.081487,
006,211,phase_1,0,block0_phase_1_t00,3.5169,36.243594,76.098044,
006,212,phase_1,0,block0_phase_1_t00,3.534014,36.260738,76.115157,
006,213,phase_1,0,block0_phase_1_t00,3.550566,36.277388,76.13171,
006,214,phase_1,0,block0_phase_1_t00,3.567098,36.293815,76.148242,
006,215,phase_1,0,block0_phase_1_t00,3.583531,36.310144,76.164675,
006,216,phase_1,0,block0_phase_1_t00,3.599957,36.326525,76.1811,
006,217,phase_1,0,block0_phase_1_t00,3.616621,36.343301,76.197765,
006,218,phase_1,0,block0_phase_1_t00,3.633359,36.359963,76.214503,
006,219,phase_1,0,block0_phase_1_t00,3.649962,36.376586,76.231106,
006,220,phase_1,0,block0_phase_1_t00,3.666682,36.39332,76.247826,
006,221,phase_1,0,block0_phase_1_t00,3.683292,36.409898,76.264436,
006,222,phase_1,0,block0_phase_1_t00,3.700035,36.427089,76.281179,
006,223,phase_1,0,block0_phase_1_t00,3.716624,36.443218,76.297767,
006,224,phase_1,0,block0_phase_1_t00,3.733142,36.459657,76.314285,
006,225,phase_1,0,block0_phase_1_t00,3.74977,36.47632,76.330913,
006,226,phase_1,0,block0_phase_1_t00,3.766593,36.493136,76.347737,
006,227,phase_1,0,block0_phase_1_t00,3.783233,36.509906,76.364376,
